"brand","model","color","price","km","year","transmission","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate","id","eng_power_kw","eng_power_hp","age"
"Fiat","500","Grey",15899,3165,2022,"Manual",999,"Petrol",NA,NA,"Austria","https://carvago.com/car/52270367/fiat-500-1-0-51-kw","17/10/2022","52270367",51,69,0
"Mercedes-Benz","E 63 AMG","Grey",25649,149796,2009,"Automatic",6208,"Petrol",NA,NA,"Germany","https://carvago.com/car/52262900/mercedes-benz-e-63-amg-378-kw","17/10/2022","52262900",378,514,13
"BMW","X2","White",36799,7557,2021,"Automatic",1995,"Diesel",4.8,"4x2","Luxembourg","https://carvago.com/car/52269340/bmw-x2-110-kw","17/10/2022","52269340",110,150,1
"Peugeot","208","White",8799,93583,2019,"Manual",1499,"Diesel",5,"4x2","France","https://carvago.com/car/52263186/peugeot-208-bluehdi-100-75-kw","17/10/2022","52263186",75,102,3
"Mazda","CX-3","Blue",13899,108200,2019,"Manual",1998,"Petrol",6,"4x2","Sweden","https://carvago.com/car/52270054/mazda-cx-3-90-kw","17/10/2022","52270054",90,122,3
"Lexus","UX","Grey",32549,9475,2021,"Automatic",1987,"Hybrid",4.3,"4x2","Germany","https://carvago.com/car/52266209/lexus-ux-250h-e-four-112-kw","17/10/2022","52266209",112,152,1
"Tesla","Model Y","Black",62649,14700,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/52268309/tesla-model-y-range-awd-378-kw","17/10/2022","52268309",378,514,0
"Volvo","XC40","Black",40499,10631,2021,"Automatic",1969,"Hybrid",5,"4x4","Italy","https://carvago.com/car/52264204/volvo-xc40-momentum-pro-145-kw","17/10/2022","52264204",145,197,1
"Skoda","Superb","Grey",23649,80000,2019,"Automatic",1968,"Diesel",5,"4x2","Poland","https://carvago.com/car/52132096/skoda-superb-2-0-tdi-dsg-ambition-140-kw","17/10/2022","52132096",140,190,3
"BMW","X2","Black",42399,20750,2021,"Automatic",1995,"Diesel",5.3,"4x4","Germany","https://carvago.com/car/52263410/bmw-x2-140-kw","17/10/2022","52263410",140,190,1
"Renault","Clio","Grey",15099,13884,2019,"Manual",14641,"Diesel",6,"4x2","Belgium","https://carvago.com/car/52151266/renault-clio-dci-85-business-66-kw","18/10/2022","52151266",66,90,3
"Peugeot","308","Black",9399,79000,2021,"Manual",1499,"Diesel",3.7,"4x2","France","https://carvago.com/car/52318531/peugeot-308-fap-100-stop-start-75-kw","18/10/2022","52318531",75,102,1
"Opel","Astra","Grey",4699,134802,2009,"Manual",1598,"Petrol",6.6,"4x2","Germany","https://carvago.com/car/52001530/opel-astra-1-6-85-kw","18/10/2022","52001530",85,116,13
"Lancia","Thesis","Black",5399,160500,2009,"Automatic",2387,"Diesel",8.8,"4x2","Germany","https://carvago.com/car/52329560/lancia-thesis-2-4-multijet-dpf-136-kw","18/10/2022","52329560",136,185,13
"Volkswagen","e-up!","Other interior color",10099,36890,2018,"Manual",NA,"Petrol",7,"4x2","France","https://carvago.com/car/52288664/volkswagen-e-up-60-kw","18/10/2022","52288664",60,82,4
"Mercedes-Benz","CLS 500","Blue",26799,44900,2013,"Automatic",4663,"Petrol",10,"4x4","Sweden","https://carvago.com/car/52273280/mercedes-benz-cls-500-300-kw","18/10/2022","52273280",300,408,9
"Smart","ForTwo","Silver",6399,31470,2010,"Automatic",999,"Petrol",5,"4x2","Austria","https://carvago.com/car/52285433/smart-fortwo-coupe-71-kw","18/10/2022","52285433",71,97,12
"Audi","Q3","Grey",37749,1500,2021,"Automatic",1984,"Petrol",7,"4x4","Germany","https://carvago.com/car/52302789/audi-q3-180-kw","18/10/2022","52302789",180,245,1
"Volkswagen","T-Roc","White",19349,38553,2019,"Automatic",1968,"Diesel",42,"4x2","Italy","https://carvago.com/car/52329668/volkswagen-t-roc-2-0-tdi-scr-dsg-110-kw","18/10/2022","52329668",110,150,3
"BMW","535 Gran Turismo","Black",15299,150000,2010,"Automatic",2979,"Petrol",8.9,"4x2","Germany","https://carvago.com/car/52287312/bmw-535-gran-turismo-i-225-kw","18/10/2022","52287312",225,306,12
"Volkswagen","T-Cross","Yellow",18849,1598,2020,"Manual",1598,"Diesel",4.2,"4x4","Italy","https://carvago.com/car/52292298/volkswagen-t-cross-70-kw","18/10/2022","52292298",70,95,2
"Audi","Q3","Black",30149,32090,2021,"Automatic",1968,"Diesel",5.5,"4x4","Italy","https://carvago.com/car/52295505/audi-q3-35-tdi-quattro-110-kw","18/10/2022","52295505",110,150,1
"MG","ZS","Black",31049,5500,2022,"Automatic",2497,"Electric",NA,NA,"Germany","https://carvago.com/car/52304437/mg-zs-130-kw","18/10/2022","52304437",130,177,0
"Audi","Q5","Black",51849,13091,2021,"Automatic",1984,"Other fuel type",1.5,"4x4","Italy","https://carvago.com/car/52180131/audi-q5-220-kw","18/10/2022","52180131",220,299,1
"Volkswagen","T-Roc","Blue",19949,16485,2020,"Automatic",1498,"Petrol",5.6,"4x4","Italy","https://carvago.com/car/52280290/volkswagen-t-roc-110-kw","18/10/2022","52280290",110,150,2
"MG","ZS","Blue",31049,3000,2022,"Automatic",2497,"Electric",NA,NA,"Germany","https://carvago.com/car/52271406/mg-zs-130-kw","18/10/2022","52271406",130,177,0
"Cupra","Formentor","Red",35249,4000,2022,"Automatic",1984,"Petrol",7.7,"4x4","Spain","https://carvago.com/car/52293395/cupra-formentor-2-0-tsi-dsg-4drive-vz-228-kw","18/10/2022","52293395",228,310,0
"Dodge","Durango","Black",37499,74723,2019,"Automatic",5654,"Petrol",18,"4x4","Poland","https://carvago.com/car/52290559/dodge-durango-265-kw","18/10/2022","52290559",265,360,3
"Peugeot","308","White",10899,144500,2017,"Manual",1560,"Diesel",3,"4x2","France","https://carvago.com/car/46855416/peugeot-308-sw-blue-lease-88-kw","18/10/2022","46855416",88,120,5
"Ford","Ranger","White",26699,103193,2019,"Automatic",1996,"Diesel",7,"4x2","France","https://carvago.com/car/52275621/ford-ranger-2-0-l-tdci-panther-wildtrak-157-kw","18/10/2022","52275621",157,213,3
"Fiat","Punto","Black",2899,116000,2009,"Manual",1368,"Petrol",6,"4x2","Germany","https://carvago.com/car/52328849/fiat-punto-70-kw","18/10/2022","52328849",70,95,13
"Nissan","Qashqai","Grey",16749,4700,2021,"Automatic",1332,"Petrol",NA,NA,"Spain","https://carvago.com/car/52318008/nissan-qashqai-1-3-dct-116-kw","18/10/2022","52318008",116,158,1
"Citroen","C-Zero","Grey",9899,31994,2017,"Automatic",NA,"Electric",NA,NA,"France","https://carvago.com/car/52296542/citroen-c-zero-49-kw","18/10/2022","52296542",49,67,5
"Audi","A5","Blue",29549,63390,2019,"Automatic",1984,"Petrol",7,"4x4","Sweden","https://carvago.com/car/50787341/audi-a5-45-tfsi-quattro-180-kw","18/10/2022","50787341",180,245,3
"Volvo","V90","Silver",32399,37460,2020,"Automatic",1969,"Diesel",5,"4x4","Sweden","https://carvago.com/car/48317669/volvo-v90-d4-awd-momentum-140-kw","18/10/2022","48317669",140,190,2
"Audi","A5","White",36499,1796,2022,"Automatic",1984,"Petrol",6,"4x2","Poland","https://carvago.com/car/52313899/audi-a5-110-kw","18/10/2022","52313899",110,150,0
"Peugeot","3008","White",19949,95000,2019,"Automatic",1997,"Diesel",4.6,"4x2","Italy","https://carvago.com/car/52308764/peugeot-3008-180-stop-start-eat8-gt-130-kw","18/10/2022","52308764",130,177,3
"Volvo","V90","Grey",32899,18920,2020,"Automatic",1969,"Diesel",5,"4x4","Sweden","https://carvago.com/car/50326233/volvo-v90-d4-awd-momentum-140-kw","18/10/2022","50326233",140,190,2
"Mercedes-Benz","CLA 220","Black",34099,48300,2021,"Automatic",1950,"Diesel",4,"4x2","Sweden","https://carvago.com/car/52330483/mercedes-benz-cla-220-d-brake-8g-dct-140-kw","18/10/2022","52330483",140,190,1
"BMW","440","Black",42549,56000,2019,"Automatic",2998,"Petrol",7.2,"4x2","Germany","https://carvago.com/car/52270735/bmw-440-i-coupe-240-kw","18/10/2022","52270735",240,326,3
"Dodge","Challenger","Grey",48149,19207,2019,"Automatic",6417,"Petrol",NA,NA,"Germany","https://carvago.com/car/52267804/dodge-challenger-362-kw","18/10/2022","52267804",362,492,3
"Volvo","V90 Cross Country","Blue",26799,130920,2018,"Automatic",1969,"Diesel",5.5,"4x4","Sweden","https://carvago.com/car/50992727/volvo-v90-cross-country-d4-awd-140-kw","18/10/2022","50992727",140,190,4
"Audi","RS3","Blue",51249,4000,2020,"Automatic",2480,"Petrol",8.5,"4x4","Germany","https://carvago.com/car/52112878/audi-rs3-294-kw","18/10/2022","52112878",294,400,2
"Skoda","Octavia","Silver",16549,47702,2018,"Manual",1968,"Diesel",4,"4x2","Poland","https://carvago.com/car/51196324/skoda-octavia-2-0-tdi-green-tec-ambition-110-kw","18/10/2022","51196324",110,150,4
"Mercedes-Benz","C 300","Grey",42049,12070,2021,"Automatic",1950,"Diesel",4.8,"4x2","Germany","https://carvago.com/car/52319179/mercedes-benz-c-300-d-t-180-kw","18/10/2022","52319179",180,245,1
"Skoda","Karoq","Grey",16899,160460,2019,"Manual",1968,"Diesel",5,"4x4","Sweden","https://carvago.com/car/52297503/skoda-karoq-2-0-tdi-scr-4x4-110-kw","18/10/2022","52297503",110,150,3
"Audi","A5","Black",44349,4882,2022,"Automatic",1968,"Diesel",4.5,"4x2","Germany","https://carvago.com/car/52305969/audi-a5-150-kw","18/10/2022","52305969",150,204,0
"Audi","A5","Grey",37149,7000,2022,"Automatic",1984,"Petrol",6,"4x2","Poland","https://carvago.com/car/52325516/audi-a5-110-kw","18/10/2022","52325516",110,150,0
"Chrysler","300C","Black",14749,106923,2015,"Automatic",3605,"Petrol",10,"4x4","Poland","https://carvago.com/car/52302976/chrysler-300c-221-kw","18/10/2022","52302976",221,300,7
"BMW","X1","Black",35149,12180,2022,"Automatic",1995,"Diesel",4.5,"4x4","Sweden","https://carvago.com/car/52324977/bmw-x1-20d-140-kw","18/10/2022","52324977",140,190,0
"Fiat","500","Other interior color",13799,5000,2020,"Manual",999,"Electric",NA,NA,"Italy","https://carvago.com/car/52275833/fiat-500-star-51-kw","18/10/2022","52275833",51,69,2
"Toyota","Hilux","Silver",35549,50,2022,"Automatic",2400,"Diesel",10,"4x2","Belgium","https://carvago.com/car/52296101/toyota-hilux-108-kw","18/10/2022","52296101",108,147,0
"BMW","M340i","White",57399,46176,2021,"Automatic",2998,"Petrol",7,"4x4","Germany","https://carvago.com/car/51374748/bmw-m340i-xdrive-275-kw","18/10/2022","51374748",275,374,1
"Tesla","Model Y","White",59449,20000,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/52321254/tesla-model-y-254-kw","18/10/2022","52321254",254,345,0
"Seat","Arona","Red",20999,42374,2020,"Manual",999,"Diesel",5,"4x2","France","https://carvago.com/car/49668716/seat-arona-tdi-66-kw","18/10/2022","49668716",66,90,2
"Dodge","RAM","Black",58399,0,2022,"Automatic",5700,"Petrol",14.1,"4x4","Germany","https://carvago.com/car/52220300/dodge-ram-295-kw","18/10/2022","52220300",295,401,0
"Volvo","V60","Grey",34249,12740,2022,"Automatic",1969,"Diesel",6,"4x2","Sweden","https://carvago.com/car/52057736/volvo-v60-146-kw","18/10/2022","52057736",146,199,0
"Polestar","2","Other interior color",46799,5000,2022,"Automatic",NA,"Electric",NA,"4x2","Germany","https://carvago.com/car/52305935/polestar-2-64-kwh-standard-range-single-motor-170-kw","18/10/2022","52305935",170,231,0
"Volvo","V90","White",29149,111500,2020,"Automatic",1969,"Diesel",5,"4x4","Sweden","https://carvago.com/car/51575908/volvo-v90-d4-awd-momentum-140-kw","18/10/2022","51575908",140,190,2
"Volvo","V90 Cross Country","White",27749,79300,2018,"Automatic",1969,"Diesel",5.5,"4x4","Sweden","https://carvago.com/car/51222818/volvo-v90-cross-country-d4-awd-140-kw","18/10/2022","51222818",140,190,4
"Audi","A5","White",29349,39920,2019,"Automatic",1984,"Petrol",7,"4x4","Sweden","https://carvago.com/car/52165861/audi-a5-45-tfsi-quattro-180-kw","18/10/2022","52165861",180,245,3
"Jeep","Grand Cherokee","White",39449,43243,2020,"Automatic",2987,"Diesel",7.9,"4x4","Italy","https://carvago.com/car/52301544/jeep-grand-cherokee-3-0-v6-multijet-4wd-limited-184-kw","18/10/2022","52301544",184,250,2
"MINI","Cooper S","Black",23199,31410,2019,"Manual",1998,"Petrol",5,"4x2","Sweden","https://carvago.com/car/52331719/mini-cooper-s-141-kw","18/10/2022","52331719",141,192,3
"Seat","Arona","White",20499,21950,2020,"Manual",999,"Diesel",5,"4x2","France","https://carvago.com/car/50902076/seat-arona-tdi-66-kw","18/10/2022","50902076",66,90,2
"Nissan","Leaf","Red",14899,74076,2017,"Automatic",NA,"Electric",NA,NA,"France","https://carvago.com/car/52292113/nissan-leaf-30-kwh-with-acenta-80-kw","18/10/2022","52292113",80,109,5
"BMW","120","Black",23249,39700,2019,"Automatic",1995,"Diesel",5,"4x4","Sweden","https://carvago.com/car/52316864/bmw-120-140-kw","18/10/2022","52316864",140,190,3
"Honda","Jazz","Red",7899,75200,2014,"Manual",1198,"Petrol",5.3,"4x2","Germany","https://carvago.com/car/51638386/honda-jazz-1-2-s-66-kw","18/10/2022","51638386",66,90,8
"BMW","118","White",31999,18290,2021,"Manual",1995,"Diesel",4.4,"4x2","Germany","https://carvago.com/car/50729800/bmw-118-d-advantage-110-kw","18/10/2022","50729800",110,150,1
"Tesla","Model 3","Grey",47299,49995,2019,"Automatic",NA,"Electric",NA,NA,"Italy","https://carvago.com/car/52244324/tesla-model-3-324-kw","18/10/2022","52244324",324,441,3
"BMW","540","Black",59299,19469,2021,"Automatic",2998,"Petrol",7.8,"4x4","Germany","https://carvago.com/car/52013970/bmw-540-i-touring-xdrive-245-kw","18/10/2022","52013970",245,333,1
"Audi","A4","Black",30499,25010,2020,"Automatic",1968,"Diesel",4,"4x4","Sweden","https://carvago.com/car/51531030/audi-a4-avant-2-0-tdi-quattro-140-kw","18/10/2022","51531030",140,190,2
"Jeep","Grand Cherokee","Black",14799,145000,2013,"Automatic",2987,"Diesel",7.5,"4x4","Germany","https://carvago.com/car/52300374/jeep-grand-cherokee-184-kw","18/10/2022","52300374",184,250,9
"Seat","Arona","Red",20549,26031,2020,"Manual",999,"Diesel",5,"4x2","France","https://carvago.com/car/49758527/seat-arona-tdi-66-kw","18/10/2022","49758527",66,90,2
"Nissan","Primastar","Grey",23199,7245,2022,"Manual",1997,"Diesel",8,"4x2","Netherlands","https://carvago.com/car/52304048/nissan-primastar-l1h1-96-kw","18/10/2022","52304048",96,131,0
"BMW","X2","White",30449,58000,2021,"Automatic",1995,"Diesel",4.1,"4x2","Spain","https://carvago.com/car/52260359/bmw-x2-110-kw","18/10/2022","52260359",110,150,1
"Peugeot","3008","Red",4949,146400,2011,"Manual",1560,"Diesel",5.2,"4x2","Czech Republic","https://carvago.com/car/52072799/peugeot-3008-hdi-fap-110-82-kw","19/10/2022","52072799",82,111,11
"Volkswagen","up!","White",6349,170113,2017,"Manual",999,"CNG",4,"4x2","Czech Republic","https://carvago.com/car/51174142/volkswagen-up-eco-50-kw","19/10/2022","51174142",50,68,5
"Dodge","Charger","Black",18349,165992,2013,"Automatic",5654,"Petrol",15,"4x4","Czech Republic","https://carvago.com/car/52279944/dodge-charger-276-kw","19/10/2022","52279944",276,375,9
"Chevrolet","Aveo","Red",3449,61841,2010,"Manual",1206,"Petrol",5.5,"4x2","Czech Republic","https://carvago.com/car/51768169/chevrolet-aveo-1-2-62-kw","19/10/2022","51768169",62,84,12
"Nissan","Micra","Orange",4699,148984,2013,"Manual",1198,"Petrol",5.1,"4x2","Czech Republic","https://carvago.com/car/45734734/nissan-micra-1-2-59-kw","19/10/2022","45734734",59,80,9
"Dodge","RAM","White",35249,97787,2019,"Automatic",5654,"Petrol",NA,NA,"Germany","https://carvago.com/car/52254458/dodge-ram-quad-cab-295-kw","21/10/2022","52254458",295,401,3
"BMW","X2","White",27299,74899,2020,"Manual",19995,"Diesel",4.3,"4x2","Germany","https://carvago.com/car/51895494/bmw-x2-110-kw","21/10/2022","51895494",110,150,2
"Borgward","BX7","White",29399,6000,2021,"Automatic",1981,"Petrol",10,"4x4","France","https://carvago.com/car/52339416/borgward-bx7-165-kw","21/10/2022","52339416",165,224,1
"Audi","S6","Green",63499,16500,2021,"Automatic",2967,"Diesel",6,"4x4","Poland","https://carvago.com/car/52337757/audi-s6-253-kw","21/10/2022","52337757",253,344,1
"Peugeot","208","White",9499,33300,2019,"Manual",1499,"Diesel",3.5,"4x2","Italy","https://carvago.com/car/52341133/peugeot-208-100-active-75-kw","21/10/2022","52341133",75,102,3
"Opel","Mokka","Red",28899,5545,2022,"Automatic",1199,"Petrol",4.8,"4x2","Germany","https://carvago.com/car/52349171/opel-mokka-1-2-s-s-gs-line-96-kw","21/10/2022","52349171",96,131,0
"Ford","Mondeo","Black",22549,91000,2019,"Automatic",NA,"Diesel",6,"4x2","Italy","https://carvago.com/car/52250512/ford-mondeo-turnier-ecoblue-titanium-140-kw","21/10/2022","52250512",140,190,3
"Opel","Mokka","Orange",15099,16487,2014,"Manual",1598,"Petrol",6.6,"4x2","Germany","https://carvago.com/car/52336838/opel-mokka-1-6-ecoflex-edition-85-kw","21/10/2022","52336838",85,116,8
"Dodge","Durango","White",45349,14612,2020,"Automatic",5654,"Petrol",18,"4x4","Poland","https://carvago.com/car/50627337/dodge-durango-265-kw","21/10/2022","50627337",265,360,2
"Dodge","RAM","Black",63649,7200,2020,"Automatic",5700,"LPG",14.7,"4x4","Germany","https://carvago.com/car/52150862/dodge-ram-307-kw","21/10/2022","52150862",307,417,2
"Opel","Insignia","Grey",24099,35000,2021,"Automatic",1955,"Diesel",6,"4x2","Germany","https://carvago.com/car/52260280/opel-insignia-country-tourer-2-0-cdti-128-kw","21/10/2022","52260280",128,174,1
"BMW","730","Black",48749,85797,2019,"Automatic",2993,"Diesel",6,"4x2","Germany","https://carvago.com/car/52353119/bmw-730d-195-kw","21/10/2022","52353119",195,265,3
"Land Rover","Discovery","White",22449,154990,2016,"Automatic",2993,"Diesel",8.5,"4x4","Germany","https://carvago.com/car/52320337/land-rover-discovery-155-kw","21/10/2022","52320337",155,211,6
"Audi","A6","Black",42099,15500,2021,"Automatic",1968,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/51791707/audi-a6-avant-40-tdi-s-sport-150-kw","21/10/2022","51791707",150,204,1
"Tesla","Model 3","Silver",54249,9756,2022,"Automatic",NA,"Electric",NA,"4x4","Germany","https://carvago.com/car/52351337/tesla-model-3-366-kw","21/10/2022","52351337",366,498,0
"Tesla","Model 3","White",42749,45000,2020,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/52033779/tesla-model-3-239-kw","21/10/2022","52033779",239,325,2
"Cupra","Ateca","Red",40549,18156,2020,"Automatic",1984,"Petrol",7.4,"4x4","Germany","https://carvago.com/car/50769534/cupra-ateca-2-0-tsi-dsg-4drive-221-kw","21/10/2022","50769534",221,300,2
"Tesla","Model Y","White",60549,6950,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/52251185/tesla-model-y-range-awd-378-kw","21/10/2022","52251185",378,514,0
"Land Rover","Discovery Sport","Black",28149,92650,2019,"Manual",1999,"Diesel",6,"4x2","Czech Republic","https://carvago.com/car/51839851/land-rover-discovery-sport-132-kw","21/10/2022","51839851",132,179,3
"Audi","Q5","Black",32899,48400,2019,"Automatic",1968,"Diesel",6,"4x4","Sweden","https://carvago.com/car/52186898/audi-q5-40-tdi-quattro-s-tronic-140-kw","21/10/2022","52186898",140,190,3
"Audi","A5","Black",44149,5442,2022,"Automatic",1968,"Diesel",4.5,"4x2","Germany","https://carvago.com/car/52282470/audi-a5-150-kw","21/10/2022","52282470",150,204,0
"Opel","Insignia CT","Black",10899,136000,2016,"Manual",1956,"Diesel",4.5,"4x2","Germany","https://carvago.com/car/52356186/opel-insignia-ct-2-0-cdti-125-kw","22/10/2022","52356186",125,170,6
"Mercedes-Benz","A 220","Yellow",41049,3500,2020,"Automatic",1950,"Diesel",4.2,"4x2","Germany","https://carvago.com/car/49293939/mercedes-benz-a-220-d-progressive-140-kw","22/10/2022","49293939",140,190,2
"Dacia","Duster","White",6399,93000,2012,"Manual",1598,"Petrol",7.1,"4x2","Germany","https://carvago.com/car/52244006/dacia-duster-1-6-16v-4x2-77-kw","22/10/2022","52244006",77,105,10
"Dodge","RAM","Black",62549,100,2022,"Automatic",5654,"LPG",12.8,"4x4","Germany","https://carvago.com/car/52312593/dodge-ram-295-kw","22/10/2022","52312593",295,401,0
"BMW","320","Black",39249,23100,2022,"Automatic",1995,"Diesel",5,"4x4","Germany","https://carvago.com/car/51988858/bmw-320-d-touring-xdrive-advantage-140-kw","22/10/2022","51988858",140,190,0
"Chevrolet","Camaro","Black",40849,60450,2019,"Automatic",6162,"Petrol",NA,NA,"Germany","https://carvago.com/car/52267725/chevrolet-camaro-339-kw","22/10/2022","52267725",339,461,3
"Mitsubishi","Outlander","Grey",22949,154476,2018,"Automatic",1998,"Hybrid",1.8,"4x4","Spain","https://carvago.com/car/52018992/mitsubishi-outlander-149-kw","22/10/2022","52018992",149,203,4
"Seat","Leon","Grey",6899,109084,2011,"Automatic",1798,"Petrol",7,"4x2","Germany","https://carvago.com/car/52147465/seat-leon-118-kw","22/10/2022","52147465",118,160,11
"Mercedes-Benz","E 200","Silver",44199,22046,2022,"Automatic",1991,"Petrol",6.9,"4x2","Germany","https://carvago.com/car/52358490/mercedes-benz-e-200-t-145-kw","22/10/2022","52358490",145,197,0
"Fiat","Sedici","Grey",6349,59750,2011,"Manual",1598,"Petrol",6.2,"4x2","Germany","https://carvago.com/car/52361279/fiat-sedici-1-6-16v-4x2-emotion-88-kw","22/10/2022","52361279",88,120,11
"Volkswagen","Polo","Silver",5499,139000,2009,"Manual",1390,"Petrol",6.4,"4x2","Germany","https://carvago.com/car/52200687/volkswagen-polo-1-4-comfortline-59-kw","22/10/2022","52200687",59,80,13
"Volkswagen","Taigo","Silver",29399,12740,2022,"Automatic",1000,"Petrol",4.9,"4x2","Germany","https://carvago.com/car/52356099/volkswagen-taigo-1-0-tsi-dsg-81-kw","22/10/2022","52356099",81,110,0
"BMW","530","Black",34199,95660,2019,"Automatic",2993,"Diesel",5.8,"4x4","Germany","https://carvago.com/car/52356353/bmw-530-d-touring-xdrive-195-kw","22/10/2022","52356353",195,265,3
"BMW","750","Black",68949,71125,2019,"Automatic",2993,"Diesel",6,"4x4","Germany","https://carvago.com/car/51969778/bmw-750d-xdrive-294-kw","22/10/2022","51969778",294,400,3
"Volvo","XC60","Grey",35699,33000,2021,"Automatic",1969,"Diesel",6,"4x4","Sweden","https://carvago.com/car/52078730/volvo-xc60-b4-awd-momentum-146-kw","22/10/2022","52078730",146,199,1
"Mercedes-Benz","A 220","Silver",31449,56500,2019,"Automatic",1950,"Diesel",4.3,"4x2","Germany","https://carvago.com/car/51755968/mercedes-benz-a-220-d-progressive-140-kw","22/10/2022","51755968",140,190,3
"Dacia","Sandero","Blue",2599,135900,2009,"Manual",1390,"Petrol",7,"4x2","Germany","https://carvago.com/car/52370807/dacia-sandero-1-4-mpi-55-kw","23/10/2022","52370807",55,75,13
"Volkswagen","Arteon","Black",42599,7746,2022,"Automatic",1984,"Petrol",5.6,"4x2","Germany","https://carvago.com/car/51534521/volkswagen-arteon-2-0-tsi-dsg-elegance-140-kw","23/10/2022","51534521",140,190,0
"Skoda","Octavia","White",4899,160719,2010,"Manual",1197,"Petrol",5.8,"4x2","Germany","https://carvago.com/car/52370357/skoda-octavia-1-2-tsi-classic-77-kw","23/10/2022","52370357",77,105,12
"Audi","Q4","Grey",47749,903,2022,"Automatic",NA,"Electric",NA,NA,"France","https://carvago.com/car/49659807/audi-q4-35-55-kwh-125-kw","23/10/2022","49659807",125,170,0
"Audi","A6","White",46449,36649,2019,"Automatic",2967,"Diesel",5.8,"4x4","Germany","https://carvago.com/car/51183297/audi-a6-avant-50-tdi-quattro-210-kw","23/10/2022","51183297",210,286,3
"BMW","330","White",42649,30626,2021,"Automatic",2993,"Diesel",4.5,"4x2","Germany","https://carvago.com/car/52336826/bmw-330-touring-210-kw","23/10/2022","52336826",210,286,1
"BMW","530","White",47099,46000,2020,"Automatic",2993,"Diesel",5,"4x4","Germany","https://carvago.com/car/52298504/bmw-530-touring-210-kw","23/10/2022","52298504",210,286,2
"Audi","A4","Red",31799,60700,2019,"Automatic",1968,"Diesel",5,"4x4","Germany","https://carvago.com/car/51966086/audi-a4-avant-40-tdi-quattro-sport-140-kw","23/10/2022","51966086",140,190,3
"Tesla","Model Y","White",60549,39800,2021,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/52373260/tesla-model-y-range-awd-378-kw","23/10/2022","52373260",378,514,1
"Audi","A6","Grey",46099,9324,2021,"Automatic",1968,"Diesel",5,"4x2","Belgium","https://carvago.com/car/52210345/audi-a6-avant-40-tdi-s-sport-152-kw","23/10/2022","52210345",152,207,1
"BMW","330","Blue",46899,30845,2020,"Automatic",2993,"Diesel",5.2,"4x2","Germany","https://carvago.com/car/52012484/bmw-330-touring-195-kw","23/10/2022","52012484",195,265,2
"Volvo","V90 Cross Country","White",37599,51780,2020,"Automatic",1969,"Diesel",6,"4x4","Sweden","https://carvago.com/car/52348973/volvo-v90-cross-country-d5-awd-174-kw","23/10/2022","52348973",174,237,2
"BMW","330","Grey",45649,24200,2021,"Automatic",2993,"Diesel",5.6,"4x2","Germany","https://carvago.com/car/51872433/bmw-330-touring-210-kw","23/10/2022","51872433",210,286,1
"Toyota","Land Cruiser","Grey interior",34099,0,2022,"Manual",4200,"Diesel",10,"4x4","Belgium","https://carvago.com/car/52392857/toyota-land-cruiser-96-kw","24/10/2022","52392857",96,131,0
"Skoda","Octavia","Silver",13249,166000,2019,"Manual",11598,"Diesel",4,"4x2","Germany","https://carvago.com/car/52392560/skoda-octavia-tdi-green-tec-ambition-85-kw","24/10/2022","52392560",85,116,3
"Lada","Vesta","Black",11199,13500,2017,"Manual",1596,"Petrol",6.1,"4x2","Germany","https://carvago.com/car/52375975/lada-vesta-1-6-78-kw","24/10/2022","52375975",78,106,5
"Peugeot","208","White",9499,33300,2019,"Manual",1499,"Diesel",3.5,"4x2","Italy","https://carvago.com/car/52395463/peugeot-208-100-active-75-kw","24/10/2022","52395463",75,102,3
"Land Rover","Range Rover Velar","Black",35149,49570,2018,"Automatic",200,"Diesel",7,"4x4","Italy","https://carvago.com/car/52389345/land-rover-range-rover-velar-180-kw","24/10/2022","52389345",180,245,4
"Toyota","Auris","White",14899,17427,2018,"Automatic",1798,"Hybrid",4.3,"4x2","Spain","https://carvago.com/car/52383357/toyota-auris-100-kw","24/10/2022","52383357",100,136,4
"BMW","X2","White",28549,33000,2021,"Automatic",1995,"Diesel",4.1,"4x2","Spain","https://carvago.com/car/52377981/bmw-x2-110-kw","24/10/2022","52377981",110,150,1
"Opel","Crossland","White",23549,3650,2021,"Manual",1199,"Petrol",5.1,"4x2","Germany","https://carvago.com/car/52387684/opel-crossland-1-2i-96-kw","24/10/2022","52387684",96,131,1
"Daihatsu","Charade","Red",7799,66770,2011,"Manual",1329,"Petrol",5.4,"4x2","Germany","https://carvago.com/car/52392063/daihatsu-charade-73-kw","24/10/2022","52392063",73,99,11
"Opel","Crossland","Grey",24099,21700,2021,"Automatic",1199,"Petrol",4.9,"4x2","Germany","https://carvago.com/car/52376606/opel-crossland-1-2i-turbo-96-kw","24/10/2022","52376606",96,131,1
"Ford","Mustang","Other interior color",56449,3805,2022,"Manual",5038,"Petrol",NA,NA,"France","https://carvago.com/car/52390674/ford-mustang-5-0-ti-vct-v8-336-kw","24/10/2022","52390674",336,457,0
